0,-0.57,False,1.1524199841655052,4.543029946942024
0,-0.405,False,0.7665326566381532,3.2843799009000496
0,-0.35,False,0.4499296447350305,3.054614914716446
0,-0.069,False,0.19331457192934148,0.5
0,-0.184,False,1.0238142621004807,0.8184650264533339
0,-0.085,False,0.16928606965753606,0.6850137531138566
0,-0.067,False,0.17390514096803847,0.5
0,-0.063,False,0.1269225870669283,0.5
0,-0.063,False,0.13062444278863095,0.5
0,-0.062,False,0.11531222139431548,0.5
0,-0.062,False,0.1224579247116627,0.5
0,-0.06,False,0.10336868870674941,0.5
0,-0.06,False,0.10314410945963279,0.5
0,-0.06,False,0.10424454777050425,0.5
0,-0.06,False,0.1016978191082017,0.5
0,-0.06,False,0.10050934573246051,0.5
0,-0.06,False,0.10009550232483636,0.5
0,-0.06,False,0.10008595209235271,0.5
0,-0.06,False,0.10012892813852907,0.5
0,-0.06,False,0.10033521316017557,0.5
0,-0.06,False,0.10005028197402634,0.5
0,-0.06,False,0.10001885574025988,0.5
0,-0.06,False,0.10007165181298754,0.5
0,-0.06,False,0.1000143303625975,0.5
0,-0.06,False,0.10001910715013002,0.5
1,-2.088,False,1.4317726881112964,19.45263024238302
1,-1.428,True,13.284549612301834,0
1,-0.187,True,0.8690987273842737,0
1,-0.145,True,0.44609442732292315,0
1,-0.136,True,0.35957082049219236,0
1,-0.122,True,0.21680686922148656,0
1,-0.173,True,0.7307570937960275,0
1,-0.116,True,0.16307570937960275,0
1,-0.111,True,0.11156388005292718,0
1,-0.113,True,0.13469164015878152,0
1,-0.111,True,0.11329846206086626,0
1,-0.111,True,0.10598430792738982,0
1,-0.11,True,0.10388980015280339,0
1,-0.11,True,0.10466776018336406,0
1,-0.11,True,0.10101134803972889,0
1,-0.11,True,0.10182042647151199,0
1,-0.11,True,0.10034891507370647,0
1,-0.11,True,0.10026168630527986,0
1,-0.11,True,0.10047103534950373,0
1,-0.11,True,0.10009420706990076,0
1,-0.11,True,0.10002983223880191,0
1,-0.11,True,0.10001640773134106,0
1,-0.11,True,0.10000410193283527,0
2,-1.391,True,12.908503515393024,0
2,-0.631,False,0.8471627050645931,5.464167773317668
2,-1.203,False,5.2554226649456925,6.775478076500132
2,-0.14,True,0.40073298878849883,0
2,-0.124,True,0.24435183461847942,0
2,-0.117,True,0.16616125753346975,0
2,-0.114,True,0.14300481739675533,0
3,-0.339,True,2.3903122837930826,0
3,-0.179,True,0.7870936851379248,0
3,-0.186,True,0.8558030536517173,0
3,-0.176,True,0.7613276719452526,0
3,-0.133,True,0.3314646851808385,0
3,-0.141,True,0.4055333844387068,0
4,-0.207,True,1.0684698072805465,0
4,-1.334,False,0.8263523554604099,12.51132505650798
4,-0.611,True,5.111831252676828,0
4,-0.486,True,3.858873439507622,0
4,-0.193,True,0.9269521566916769,0
4,-0.177,True,0.7718986273119874,0
4,-0.148,True,0.47626323129471304,0
4,-0.121,True,0.2128789693884139,0
4,-0.12,True,0.20159107244957253,0
4,-0.117,True,0.16772738163304834,0
4,-0.132,True,0.32350035938905963,0
4,-0.111,True,0.11396877246181623,0
4,-0.111,True,0.10838126347708973,0
4,-0.11,True,0.10083812634770897,0
4,-0.11,True,0.10377156856469039,0
4,-0.11,True,0.10023572303529316,0
4,-0.11,True,0.10016972058541107,0
4,-0.11,True,0.10009546782929372,0
4,-0.11,True,0.10043915201475115,0
4,-0.11,True,0.10002634912088508,0
5,-0.824,True,7.239611707845736,0
5,-0.503,True,4.026786439315155,0
5,-0.135,True,0.3454241524571972,0
5,-0.126,True,0.25952569909717815,0
5,-0.127,True,0.26750198405203707,0
5,-0.119,True,0.18933439149441977,0
5,-0.116,True,0.16030071425873335,0
5,-0.112,True,0.11608019046899556,0
5,-0.113,True,0.125326299988668,0
5,-0.111,True,0.11418272799365409,0
5,-0.111,True,0.10709136399682705,0
5,-0.114,True,0.14042077478191417,0
5,-0.113,True,0.13031558108643562,0
5,-0.112,True,0.11667356959753959,0
5,-0.11,True,0.10100041417585238,0
5,-0.11,True,0.1001667356959754,0
5,-0.11,True,0.10022009111868753,0
5,-0.11,True,0.10011004555934376,0
5,-0.11,True,0.10007336370622918,0
5,-0.11,True,0.10015406378308127,0
5,-0.11,True,0.10002503536475071,0
5,-0.11,True,0.10001502121885043,0
5,-0.11,True,0.10001126591413782,0
5,-0.11,True,0.10000295730246118,0
5,-0.11,True,0.10000078861398966,0
5,-0.11,True,0.1000012420670337,0
5,-0.11,True,0.10000055893016517,0
5,-0.11,True,0.10000212393462762,0
5,-0.11,True,0.10000013274591422,0
5,-0.11,True,0.1000000530983657,0
5,-0.11,True,0.10000017522460679,0
5,-0.11,True,0.10000003154042923,0
5,-0.11,True,0.10000002562659875,0
5,-0.11,True,0.10000000615038371,0
5,-0.11,True,0.10000000653478268,0
5,-0.11,True,0.10000000365947831,0
